UserId,ItemId
3919,2645 2022 1648 1156 417 1803 2464 1754 2455 1443 767 1307 2885 3118 702 465 2031 1031 2013 18 1923 573 2508 1892 117 579 3037 2527 1501 3178 2030 1784 1116 2940 2541 428 762 2351 454 2997 231 663 981 2283 1456 1132 780 2823 1034 1455
3920,1681 1604 1455 1696 3147 3106 2128 1497 1648 98 2117 1991 1200 2217 812 2523 1152 712 1057 741 3189 1613 1602 598 1941 1614 1720 2514 2859 92 3118 3176 588 651 1330 637 275 2039 2836 1325 1085 2385 1213 384 333 2474 147 1667 3178 2320
3921,1348 241 1474 517 2022 470 987 2885 1200 1956 2541 1818 2171 706 1195 1498 1533 91 2964 1868 1770 346 1156 1575 3145 231 1443 2616 3091 2962 1239 532 1920 1612 1465 719 192 1289 115 2819 3220 266 2460 2035 405 964 2299 2602 1122 1941
3922,1290 2320 1239 521 2902 2652 1386 2855 2616 803 1195 1868 2750 3229 3241 1268 1770 644 3130 987 2111 170 454 100 3186 2940 471 2413 3022 2521 710 1567 490 288 2977 486 870 2163 3236 706 3103 2359 470 1197 2850 1784 1001 2799 2351 2463
3923,1975 465 1474 2855 505 3241 2811 1088 825 2299 3142 2651 2464 1964 2546 1197 402 2297 2652 1991 335 938 1857 1868 479 490 231 2460 2431 471 443 2809 1054 1343 2312 1195 719 2006 706 1154 1268 2902 1006 1432 2645 865 2971 2631 1797 829
3924,968 753 1907 412 697 2633 3167 2814 3178 1160 1355 2125 999 2039 2514 1465 1637 1417 996 1104 1008 1589 3158 1218 2120 2549 2297 1949 750 32 2086 1152 1401 1697 290 2885 1198 1072 338 21 3090 2330 190 2565 1706 2106 1458 2747 1348 1778
3925,2106 625 3221 1399 2072 2417 2931 1648 2810 2836 1576 1162 2553 2380 2820 1347 712 1048 3013 651 907 490 36 403 2020 2256 613 1340 2207 2088 3086 2024 595 496 94 163 1696 1952 1023 369 2940 2305 1090 717 662 590 1310 3215 876 1512
3926,1575 1013 479 1497 968 3178 2126 829 284 2464 163 1465 2108 1386 1104 767 2024 2885 2985 74 756 1193 753 412 2623 2380 2470 1198 2546 1786 2514 1034 2144 2456 2100 1770 1336 712 2031 393 3189 183 2541 2182 3239 830 1407 1558 255 2417
3927,1239 1348 1474 454 987 1715 2470 1200 2649 234 2232 2320 471 1684 2616 2885 976 1560 2514 1226 2351 2024 2958 1941 2312 1156 405 465 100 2441 3124 1268 1455 517 1681 3220 698 719 491 741 525 3237 358 147 2855 521 803 820 2726 2546
3928,1474 676 3194 1895 714 239 1299 2306 2164 1154 2351 155 3078 1470 2113 2652 2966 1005 2757 2359 1405 2222 335 2831 1417 2297 706 1006 751 2115 697 1749 876 1195 319 2546 1088 990 19 2841 2392 2022 783 3215 2285 998 954 3079 402 3241
3929,1575 337 1268 1533 2173 1686 2885 2262 1195 1452 3241 2075 644 1094 1474 825 1857 1224 1137 1325 996 471 197 2810 842 776 2887 1602 1861 1129 622 836 2455 402 1020 2651 239 2908 2902 1614 2174 1941 3104 1462 2811 682 2225 1327 497 910
3930,2320 3237 3049 1290 1567 2616 1088 868 2428 1268 1990 115 702 2551 1060 2464 1973 1128 2198 2035 2384 783 294 1695 770 1498 1757 2977 1770 1964 2055 2182 2441 706 1864 2080 2111 957 3257 2933 2874 1292 470 1289 1001 2627 899 3142 3059 767
3931,1941 100 987 3237 1239 1770 1567 1200 2811 2652 2555 1575 2182 2977 2411 1612 425 2855 2070 2661 2351 1681 1034 1533 331 1348 719 2232 3158 2320 1185 968 2726 2455 2549 1159 491 1861 2841 1837 745 2115 2885 3008 814 465 2022 1455 2522 3182
3932,2885 1195 2455 2855 1861 2537 1197 1268 1455 496 1868 167 1200 954 1797 2726 865 2031 3147 454 2299 714 1598 2312 3037 803 471 607 2351 938 232 1325 346 2179 2464 1307 272 2320 676 2024 842 2113 2594 837 117 1006 497 2474 1770 72
3933,2464 1193 2726 1896 3210 1001 954 2455 2431 1195 2986 702 2007 2786 1784 698 2541 2855 714 1969 3080 361 1432 1197 3040 2196 3049 3142 1895 1857 443 294 2173 2902 1031 3178 296 2351 2537 2460 2940 2932 3241 248 3059 3035 938 637 2582 491
3934,2537 2845 2464 1770 1197 2525 1353 2312 2455 2652 1881 783 1185 3176 1754 702 1150 2259 2319 1474 3178 2783 697 2751 1637 3041 2024 3040 676 1106 1956 1079 431 2940 2031 1170 2840 1386 1560 1167 1696 1099 1113 405 3086 2541 1617 3209 551 2382
3935,981 275 1307 637 2115 2179 1031 1770 1424 3220 505 2108 2127 167 1156 697 2124 1059 443 1318 2351 976 2726 1474 1736 2066 1195 2431 3031 1938 968 1184 1317 954 2946 2885 714 2320 84 2299 719 3181 2940 1755 1949 2651 3142 2795 1857 496
3936,1857 2563 1736 33 2757 1745 672 3068 1513 1817 987 2127 628 2645 31 1735 1923 428 417 1272 1331 2222 780 945 496 2322 2664 2861 1305 1812 2138 1567 2783 454 2548 1369 2460 2883 1307 1467 1162 1340 706 2044 1505 1756 1664 443 949 3209
3937,2514 2392 275 2464 2940 2178 2351 505 3178 231 714 155 1092 443 1868 1749 828 2845 1200 1861 637 358 3142 976 1579 2651 2821 1621 1684 1203 3220 2039 537 243 426 1325 2030 3040 1593 3187 437 1405 1185 1832 1474 1020 181 1770 2977 2127
3938,3178 702 3189 2805 2549 2144 1686 968 1424 1860 84 865 2039 2885 2190 21 1755 88 2526 2514 1681 663 1648 505 1386 2351 1214 1637 871 3071 976 762 1567 2030 1696 770 2474 2574 1134 2831 2678 741 2939 3209 3086 457 2312 1800 2174 2547
3939,1195 945 465 2299 1868 1575 457 2855 231 968 1754 1734 46 1407 1130 479 1034 517 3031 1871 1156 2574 2463 2616 2464 2940 3176 842 2006 275 490 1770 496 702 2455 571 1343 1455 1405 1348 3127 719 741 770 1132 1443 938 2115 714 267
3940,1290 3014 2044 2325 454 987 2472 2111 803 2393 1868 1973 1193 2986 2035 292 3237 2012 2537 48 1465 2616 491 761 3104 2308 1289 1197 2464 1040 296 3130 2585 1102 2441 2790 115 3031 2693 2704 2203 2463 398 62 868 2932 1498 1095 2964 2299
3941,1268 905 319 836 3190 2193 1931 1947 2128 2182 2089 389 1558 2908 553 1088 1405 749 2173 3117 231 990 331 714 54 1693 734 2855 1613 176 2498 1365 1295 1972 2301 663 1466 215 1475 1299 155 166 1304 332 1718 1041 1180 571 751 122
3942,3031 2455 1868 277 457 1203 465 1734 485 1325 1949 1575 2575 2823 417 2934 2837 1092 117 767 3118 1505 275 1784 2613 1185 1567 1077 2940 1231 719 2066 1132 1673 517 471 397 2525 1754 2269 1189 1348 454 3139 1684 762 2527 2651 3206 2946
3943,803 1290 783 2726 2652 2986 2841 2398 1386 2044 1868 2696 1197 296 454 100 957 1864 2470 2551 987 2012 3049 2855 2974 2035 3064 2810 1800 2883 491 814 765 1402 2240 1193 2338 988 1357 1013 280 1579 48 398 870 2885 2198 501 770 644
3944,1290 1292 277 2563 814 770 1034 2706 3241 471 170 2952 938 1603 783 1044 1533 1770 2795 1735 1874 1853 2902 1083 2322 13 954 443 3182 2977 949 1706 2172 272 1307 1922 1204 2696 1745 1349 1295 486 571 589 72 2521 192 910 2749 2369
3945,803 1197 945 1602 1465 532 2802 1318 1122 2688 288 2463 3078 1237 3130 192 2714 1280 853 2778 2933 720 1474 865 2825 2782 2819 2866 1185 1001 3059 231 2963 2464 2302 2108 2940 381 2883 2201 2361 1681 1289 2724 1336 266 147 2024 1875 2211
3946,2320 2883 2551 1770 2937 3064 2934 241 1306 868 1239 1991 1290 2350 532 571 91 1001 2799 2111 719 497 2080 1722 1245 2384 988 1219 2888 1612 1254 2649 471 2325 2986 2117 1602 272 486 2958 1012 2182 3035 2232 3237 814 783 294 1213 1048
3947,697 2455 167 863 987 938 3221 1046 1786 1567 1156 2312 2066 3078 2022 945 46 1397 676 2299 1369 2537 1664 132 1455 662 3209 1407 2750 277 296 1901 231 845 1513 1078 1034 2541 1024 2173 702 1922 1013 232 3231 2127 751 491 2702 1923
3948,1106 803 1498 3014 2855 2888 2470 1239 702 3064 1348 698 1812 1868 870 3073 2232 1533 2198 25 470 1185 2351 1102 1219 1973 814 957 2163 231 3229 1684 1681 2631 2057 783 2521 147 2428 607 1423 1991 521 296 232 1818 2879 417 1800 3145
3949,1020 968 465 485 122 2538 2411 1430 863 457 259 422 471 3186 2086 505 1195 719 1218 2022 2359 1681 2974 2299 197 2547 2885 905 128 3158 2464 2470 2878 3229 2908 2127 1958 2119 1755 1567 655 654 1348 988 2339 2964 167 2977 1520 2551
3950,2527 1365 3158 370 2997 1800 3031 1343 167 959 296 1784 1260 465 3176 275 1113 1197 1195 3022 1207 2652 2823 863 1224 485 2319 3040 1734 678 2276 1405 2011 2359 284 2717 2805 1430 639 1262 291 3248 1200 331 272 871 1656 1593 3003 1958
3951,2652 1197 702 2359 2799 2138 2351 2070 525 2398 2173 430 2845 2540 968 770 719 1160 1026 1185 3242 2305 2810 465 437 1196 2455 2465 2964 181 3091 2024 1907 2136 1040 988 1521 35 1491 1407 2788 517 1579 695 2080 3147 2144 205 940 443
3952,3080 1956 2905 1241 2237 2749 2602 2830 1045 1372 551 1612 1747 592 2396 2980 59 908 2171 816 157 3250 1453 1299 2274 1389 270 2652 1539 1305 3022 1758 915 1032 2956 2866 2496 225 2248 2181 1859 2258 2467 2551 1644 869 2820 2541 865 1233
3953,1195 770 2855 1443 2726 2464 1197 2885 2652 865 2320 2173 1474 1200 3209 517 2035 1290 505 1861 296 1156 2940 741 2351 1213 454 1868 644 2976 2359 2651 702 2398 2749 2350 1185 767 2977 1770 423 2810 331 277 2541 2111 2176 532 457 663
3954,1386 1722 2299 1635 968 2117 1575 3147 1455 3142 1259 1343 2862 1352 938 2855 3031 3220 1812 812 2652 231 1818 663 1034 1664 1474 2574 2616 2328 706 277 1046 898 1424 2837 2340 515 1857 2089 1307 655 988 1881 402 741 1112 1673 1156 2232
3955,748 1443 532 868 2359 2616 2799 3064 3130 1612 2147 1714 1306 1197 1770 2470 2044 596 517 942 1990 845 2472 2035 2428 1295 767 2541 3205 2652 1106 470 2585 3233 1498 935 2819 2080 1200 2782 2986 3237 1864 465 3257 1128 2693 280 14 229
3956,1386 2652 2022 3041 1195 770 2726 100 2320 964 783 1923 1567 1307 2537 814 596 454 239 2115 1088 214 1857 2164 702 333 1531 1295 2823 1197 117 838 2811 1797 959 2182 676 1812 1443 486 3142 491 307 3237 2122 767 3206 870 2007 803
3957,2980 633 225 251 654 1348 1713 2744 707 1313 2347 1498 2866 2087 2830 1297 876 3080 2778 551 2519 1870 15 1032 1386 2496 1372 721 596 1357 1686 231 1453 2994 2703 2579 135 2147 60 1389 1131 3058 926 859 362 1505 2270 748 2487 587
3958,1197 2262 2182 2726 497 1117 100 2887 2350 1443 545 454 294 1770 3223 1681 521 1797 1423 803 856 1156 2413 2193 3035 1383 710 1239 2802 3053 2661 2299 2616 1868 405 2825 2550 2841 1269 1142 91 2875 1531 2855 2044 1737 1193 439 644 2470
3959,2108 1386 2470 814 1770 2693 2136 3073 1193 491 2696 2971 987 1498 443 3148 361 2750 2044 2064 2035 765 2401 166 1290 756 2173 1013 2726 1956 1975 1268 796 2198 3109 2541 1784 602 3014 3080 740 116 363 2182 1239 3079 1197 1292 1577 2652
3960,2431 1195 1975 423 1154 1383 1770 319 1299 2550 1612 243 1873 2811 2182 2855 2878 2809 294 677 954 3150 719 692 525 2129 2810 2413 2262 1686 1088 1602 710 2962 91 2866 2320 2113 490 1402 2115 471 2887 1355 1269 751 2885 1185 829 1896
3961,1307 783 2979 2086 2031 2022 1290 2463 2398 3142 1343 814 2832 454 428 702 3130 2002 987 682 1443 2537 2359 1421 2611 115 1689 1336 2030 945 1269 417 1113 1260 371 468 1200 2044 1784 1414 2976 2557 525 4 719 780 2542 1132 2810 2962
3962,2972 2464 2979 2540 2546 2959 1343 1348 1909 745 770 1596 1307 2127 25 1470 2011 1006 1847 1411 494 1156 825 863 2351 1013 1923 751 990 730 500 2113 1793 2392 92 1355 2431 1197 3209 361 1134 702 331 1046 2964 2173 968 1063 945 2119
3963,2351 454 1784 1193 457 2726 1268 702 865 3209 2111 346 3189 968 296 770 1348 2080 814 767 988 417 1185 1861 663 697 2805 2791 1956 1575 2182 2770 1672 1868 1941 2754 2299 2946 719 1239 1290 2428 1560 868 1060 490 584 1465 821 1226
3964,2878 2652 2464 1575 1189 1789 1975 2889 155 465 2525 1432 319 2791 497 938 2977 1964 2811 751 1002 2546 2113 2351 3220 2966 486 1386 842 241 1987 1765 2825 811 3064 2262 2133 1402 1012 2795 2129 232 2070 1755 1407 370 458 2441 1720 2305
3965,1474 517 2464 803 1533 1239 1737 2616 1560 465 1531 2546 2937 14 3130 596 1417 232 2350 2514 865 2855 2171 1443 1200 2351 3090 1060 868 2841 3064 1991 2216 1770 2179 1465 1470 706 2455 2782 1295 2555 2825 3091 2977 942 1122 497 2933 2299
3966,2464 2022 1474 987 2887 1200 1193 2631 3210 1575 2726 231 1432 458 1770 856 865 938 115 2463 2392 1045 2108 714 1088 676 2841 1386 1612 2855 1405 2937 1873 2811 825 1117 1317 2977 465 2406 2350 1002 2474 1868 1197 3022 1895 505 2320 2176
3967,1474 1088 2855 231 1268 3237 465 714 471 2464 1197 655 2652 517 2470 1195 1154 454 497 676 2546 719 2977 2750 702 2537 2070 865 1386 335 491 1722 2726 147 2413 2352 1269 385 2299 1432 1800 2173 48 458 1755 2431 1567 938 2474 358
3968,2198 644 2182 803 2652 1567 2649 1443 100 3237 842 2750 1371 596 2111 2616 280 2810 1396 2133 1573 3241 1498 957 2035 2217 470 1213 1137 2350 2006 1941 2057 1040 2499 2413 423 767 1306 651 2964 949 3064 597 2393 1402 776 2883 2770 964
3969,1797 3221 231 1076 2889 1474 1686 1861 2940 2464 2959 2786 865 1446 1800 465 1272 1737 2382 155 1895 644 505 25 3209 1087 714 1034 2537 1386 825 288 3189 1130 2198 751 358 2065 2563 3031 1901 1012 2006 829 2504 1432 743 3040 1577 665
3970,443 571 471 1325 2147 2726 2568 2115 231 3237 2133 486 655 842 505 335 1200 1317 2878 1377 337 402 1853 3186 2821 2006 2521 98 1556 1231 1130 1941 1828 1034 2208 714 2855 1915 283 2275 2380 1343 491 899 1254 865 441 1857 2142 2470
3971,3220 443 231 981 2320 1195 458 702 938 2464 505 490 2645 1770 275 2977 471 417 2537 1784 2833 741 2232 2444 2885 1125 3176 1755 2971 1185 637 2466 517 3241 1648 1156 1132 486 2514 676 1226 1857 2527 1325 3147 968 1991 3031 1681 1853
3972,2546 2959 990 1686 2129 335 2136 1240 714 553 2540 749 1880 2217 1726 1341 215 2182 2834 2474 2749 2622 1134 1429 2887 1531 2127 2443 1987 2889 3048 1262 1964 2 1415 3071 1407 2941 393 3134 2004 2431 2810 119 2508 494 3189 1644 2648 1650
3973,589 162 2031 751 2855 1975 2338 2809 423 1386 1379 697 454 2972 2885 3176 1260 1755 1657 784 1184 3226 745 3178 517 3229 1195 2262 1614 2510 706 2122 2962 2119 2685 863 1909 770 964 2351 2648 2302 2541 259 128 1834 919 2113 1443 2823
3974,2062 2095 1549 2232 2923 2128 2005 1603 2651 821 740 397 1662 1861 981 2355 2805 384 273 3048 2997 1307 1198 996 505 1957 621 443 1046 951 411 2782 1446 1418 2557 2403 1189 1475 2368 378 2449 3194 2219 1206 2214 2609 1053 1497 1614 1786
3975,1474 2977 1575 2127 3241 2855 2022 1001 954 1533 231 2811 1386 2971 856 2431 2320 1602 1770 2299 505 697 2921 2541 702 2555 1455 296 1295 719 465 1307 517 1348 458 1681 3181 698 361 1942 1268 1318 3206 2966 655 2115 836 272 491 593
3976,2262 1991 1498 1299 655 100 3241 1896 1722 2431 1857 1643 3064 954 1452 1001 2057 231 479 2866 1818 856 2498 319 2115 1200 2887 808 1573 2173 957 2957 2648 2470 1612 1784 2216 1706 1767 1990 470 1383 2811 2688 682 633 3147 1239 405 1224
3977,2022 2088 1106 162 863 2899 2541 417 479 1046 1218 1336 1001 361 2309 1737 1422 1922 1315 1082 2937 1239 2786 2411 1220 13 3044 2428 1515 3130 2966 3032 231 1348 2111 1180 2616 1421 2827 192 644 2212 1178 1224 2979 926 3078 1185 2724 3091
3978,231 3037 589 1195 863 2119 3158 2537 117 2651 968 1185 1941 2470 465 486 3079 3118 1812 471 2902 3186 3209 842 167 770 1520 296 783 1012 1861 1958 1868 1405 1034 2291 1130 1197 2275 663 3229 1455 2809 3178 1260 2086 3040 1412 1386 2527
3979,702 2977 1770 2320 2541 2546 987 505 2470 517 2855 1684 2431 1956 1812 2754 1195 803 1156 988 1200 2463 2182 458 3181 2299 2173 2072 1213 770 2413 865 2937 2262 2940 938 491 1239 1348 117 2111 2770 2866 868 2024 954 706 2799 100 1001
3980,987 3241 702 2811 1612 1045 231 2855 719 1197 964 1896 465 2115 335 2546 710 2413 609 2933 2551 3130 644 1964 1054 3041 1602 266 1577 1686 938 1956 2810 505 2441 1129 2398 517 676 2198 1290 1239 497 596 1087 1195 2080 1868 2499 1405
3981,2464 1681 517 2946 2726 767 1185 865 1575 457 1013 3118 1325 3178 1818 1941 2549 2805 2470 2933 702 2810 698 397 706 1648 2661 2299 1324 2541 2128 2782 1875 346 898 553 1770 100 115 1268 302 964 2855 1197 3041 241 1193 770 2652 147
3982,1386 2343 100 479 2688 2022 1560 987 2835 1643 2977 2546 14 655 225 2778 1396 676 3145 2464 788 1122 2514 1318 2431 2474 1117 230 2770 2782 1224 1602 1755 2825 2724 1006 2182 505 2262 2111 865 1598 1029 3250 2302 1278 1157 926 3041 2802
3983,457 2651 2445 3085 494 1832 1405 1818 1575 3031 2475 412 2977 2464 1189 2937 446 2946 2463 3229 3071 1407 231 1941 2941 2845 719 2435 1269 3073 1663 1579 1193 1660 945 3178 2814 2487 3247 621 275 865 918 2180 2324 1681 745 2940 845 825
3984,2128 3189 1455 2971 1193 714 2574 1268 1195 2977 2385 663 443 2537 2997 471 1185 964 865 2464 2536 2934 954 783 2652 976 2179 3178 1681 2810 573 741 155 496 1034 2805 288 1604 945 292 98 1002 1348 231 2216 2066 2297 960 3179 2466
3985,2024 1896 329 2464 770 2178 2767 676 1005 865 458 1088 3123 2706 2259 919 2392 1956 2174 714 485 1456 2362 702 1397 998 3221 275 1197 412 2190 751 2460 486 2444 2068 1860 1009 1417 812 1853 886 1130 1657 2902 335 1156 1407 2724 2648
3986,470 1071 803 2470 945 2359 3229 2964 2754 2464 870 1348 845 2173 1991 3090 1357 2977 3059 3130 1465 868 1800 272 479 1770 2411 1268 241 1220 1821 761 3091 496 1714 1990 748 521 1290 2393 1194 1195 1818 2035 422 3078 1371 2835 1078 1749
3987,2302 837 2176 1197 1012 3132 3176 1106 2889 2262 1119 1681 172 497 1432 1975 976 1001 1299 319 92 2845 2006 2720 3103 2640 188 2994 2898 2037 1736 457 2182 1289 1523 366 1572 1275 32 1826 856 2464 629 1871 1370 2749 354 2963 116 1812
3988,1990 1612 2533 2799 2957 2111 2825 2714 2963 470 2413 532 702 1643 1318 2341 479 1071 1494 2211 2964 876 738 517 2431 1197 2080 3130 1736 1684 2946 596 603 856 853 168 987 1577 231 2163 2338 1547 1465 2044 1141 1941 1560 3039 1370 3175
3989,1055 1941 2971 1087 2810 2380 2537 876 1954 2413 443 964 444 2002 1613 595 1507 573 1152 1614 2309 1020 36 98 3150 582 1203 553 3221 1231 64 2940 3106 2262 2805 613 1475 2474 505 2182 1206 2536 776 161 1868 1575 2196 1730 364 1377
3990,1020 2002 2651 2351 783 3046 2527 3142 655 968 1770 122 1857 2099 226 3156 898 1196 1339 415 1194 714 1099 2031 1969 2959 3040 2232 828 2805 2629 2444 1435 3085 2809 625 1082 2392 2946 3220 1113 1168 1262 2174 1075 2562 1219 891 1195 2259
3991,465 2359 417 767 2464 865 1348 1193 968 2299 770 457 3178 3248 2749 2547 1307 2514 3142 2706 346 2179 3041 2030 3032 3231 780 2814 454 307 1156 2470 1923 3031 2541 898 862 272 2455 2645 2122 2791 277 751 584 863 2946 1112 2024 702
3992,1681 865 1197 1567 698 2006 1185 3237 2320 2855 465 2464 830 2537 1156 346 1127 1193 3092 2546 1268 1088 358 491 1001 1125 2455 2232 2977 1770 2428 1991 2072 2549 1290 1672 147 3142 2940 3037 3181 1812 1938 100 2912 3220 1754 714 457 2525
3993,1795 2178 1127 1203 415 397 3162 3031 332 1755 1321 13 3079 988 2466 2940 2392 1681 1958 242 1195 2878 2398 741 663 865 234 1969 2133 2821 1182 2974 334 1752 1672 3186 919 3092 2823 2862 1005 2174 706 294 585 1001 1130 151 1268 2645
3994,277 1195 770 331 1193 272 2706 2330 2022 2351 3023 1307 1456 1770 485 2885 845 2661 457 838 2411 2464 1656 296 3182 968 1745 259 2359 1756 3186 2470 1034 2833 2086 2521 2222 2312 3037 1343 1423 2844 3031 397 2508 2149 938 3127 814 443
3995,1730 988 1327 2781 3110 214 719 486 1456 437 1203 2295 714 239 167 1497 327 517 3048 2770 2934 1048 1407 267 377 876 2930 1465 1991 2816 2726 2283 2525 2957 1941 232 2821 2476 934 3103 1399 1474 443 515 2460 2902 1412 1023 2075 1984
3996,3091 168 2770 2541 1034 1737 1122 272 2411 3229 803 1956 1465 3090 405 1302 2678 3148 2885 2359 1643 1447 1348 720 2464 814 3202 173 1157 1407 716 594 1053 396 870 2236 2136 924 1741 1237 1889 3178 3209 2841 1577 1498 3233 2435 2514 2108
3997,2431 2464 1193 2537 2305 551 1455 2351 2830 1868 2546 335 2944 1241 3209 1060 1770 2470 2977 2878 2024 490 1268 1784 2182 1195 1264 1812 1470 1197 1185 2319 91 938 2441 2937 1336 2350 2749 676 1224 2006 876 1567 1964 2514 2726 358 987 417
3998,1197 676 1006 2222 2940 2959 829 1575 25 1860 3194 167 1456 1046 1341 849 1154 2885 992 2006 573 945 2939 1498 2997 335 1749 2757 2464 3109 1031 1861 231 2115 2831 2352 2474 1224 613 633 821 1034 3241 1407 968 745 505 2269 710 1468
3999,2940 1104 2455 1575 1268 3142 825 745 2977 2411 655 968 2262 1755 2431 231 1332 2959 1348 2474 1857 676 517 1405 1020 1407 3241 1880 2837 1650 1920 697 1812 2115 3220 1194 589 976 706 714 239 393 1881 1071 1470 2031 845 2351 1002 1579
4000,2841 1567 2652 2551 2035 1423 117 465 1239 2937 2182 3064 497 2179 1956 814 1868 2750 115 803 59 3241 1290 457 3142 1770 2147 2463 2819 2541 706 1195 3080 3209 1289 1410 1498 1295 2994 910 2176 1812 609 2237 2878 2977 1045 2111 1339 490
4001,1034 1324 1991 475 1295 1185 2359 361 945 1194 1603 918 2997 1811 845 968 842 1020 992 3026 1986 402 1297 417 2966 1156 1235 593 127 2343 939 2521 2339 479 147 2108 3068 333 1512 3206 655 663 830 2086 1407 1533 1681 2115 1417 213
4002,231 486 2464 2977 2006 3156 1386 1034 233 2180 457 2075 2167 2176 898 2361 1119 545 749 2127 3071 2312 443 3041 2514 1474 551 277 1129 2237 1868 2557 3080 1672 756 2941 938 2706 259 2905 3176 471 255 1896 1193 485 85 3022 2749 147
4003,596 2022 959 1106 2937 2855 748 1498 74 987 398 2384 1818 2035 803 2726 1423 1573 2171 2541 2616 3202 2393 1920 603 532 3084 1289 2807 521 644 1879 2885 100 238 2470 1560 1396 470 2819 1102 2350 1770 1184 501 2198 2786 2347 2320 2649
4004,490 275 702 2549 968 898 2351 2652 1575 2144 2782 2039 767 1386 2541 2339 2299 3032 454 814 2514 457 2127 3078 3142 2031 1031 2710 1156 609 3118 2320 2463 1116 117 662 517 2537 1185 2547 706 1348 2997 521 2206 1237 1770 1871 2099 2232
4005,910 3159 2197 2869 2966 2756 2887 1012 1517 2851 1922 2936 3020 3202 1402 1909 19 1366 393 1212 519 3242 1281 714 2817 271 3059 1385 1857 1064 284 1961 2855 1272 4 315 2550 2223 2749 396 162 1106 370 2487 2448 2648 990 1821 1651 276
4006,3031 1193 267 2616 1754 1734 1715 2455 46 1397 2862 644 167 1635 1684 1765 1325 1958 515 2821 965 3130 2541 3124 2661 1295 571 3127 496 1892 656 2299 2574 1113 417 1009 1861 2547 2006 1681 1435 898 987 1593 454 1575 3186 486 2475 277
